#Duplication rate	Coverage
1.0	23092.0
2.0	6392.0
3.0	2389.0
4.0	1378.0
5.0	772.0
6.0	573.0
7.0	408.0
8.0	323.0
9.0	240.0
10.0	221.0
11.0	202.0
12.0	182.0
13.0	158.0
14.0	123.0
15.0	106.0
16.0	105.0
17.0	73.0
18.0	71.0
19.0	77.0
20.0	61.0
21.0	64.0
22.0	60.0
23.0	63.0
24.0	54.0
25.0	52.0
26.0	48.0
27.0	37.0
28.0	47.0
29.0	40.0
30.0	46.0
31.0	32.0
32.0	32.0
33.0	33.0
34.0	28.0
35.0	41.0
36.0	23.0
37.0	20.0
38.0	26.0
39.0	17.0
40.0	24.0
41.0	29.0
42.0	20.0
43.0	13.0
44.0	25.0
45.0	26.0
46.0	20.0
47.0	18.0
48.0	16.0
49.0	20.0
50.0	1868.0
