#Duplication rate	Coverage
1.0	16380.0
2.0	3922.0
3.0	1525.0
4.0	842.0
5.0	538.0
6.0	397.0
7.0	276.0
8.0	226.0
9.0	183.0
10.0	151.0
11.0	122.0
12.0	122.0
13.0	92.0
14.0	103.0
15.0	75.0
16.0	72.0
17.0	73.0
18.0	58.0
19.0	50.0
20.0	54.0
21.0	57.0
22.0	48.0
23.0	24.0
24.0	31.0
25.0	31.0
26.0	36.0
27.0	35.0
28.0	30.0
29.0	24.0
30.0	26.0
31.0	16.0
32.0	23.0
33.0	24.0
34.0	22.0
35.0	18.0
36.0	20.0
37.0	16.0
38.0	20.0
39.0	18.0
40.0	13.0
41.0	17.0
42.0	18.0
43.0	13.0
44.0	13.0
45.0	12.0
46.0	19.0
47.0	9.0
48.0	9.0
49.0	9.0
50.0	1458.0
