#Duplication rate	Coverage
1.0	12486.0
2.0	2944.0
3.0	1071.0
4.0	570.0
5.0	343.0
6.0	289.0
7.0	221.0
8.0	171.0
9.0	124.0
10.0	114.0
11.0	101.0
12.0	98.0
13.0	85.0
14.0	53.0
15.0	62.0
16.0	55.0
17.0	47.0
18.0	58.0
19.0	35.0
20.0	40.0
21.0	36.0
22.0	23.0
23.0	33.0
24.0	28.0
25.0	26.0
26.0	24.0
27.0	28.0
28.0	13.0
29.0	15.0
30.0	20.0
31.0	22.0
32.0	15.0
33.0	16.0
34.0	8.0
35.0	7.0
36.0	15.0
37.0	14.0
38.0	4.0
39.0	12.0
40.0	17.0
41.0	10.0
42.0	13.0
43.0	11.0
44.0	13.0
45.0	7.0
46.0	6.0
47.0	9.0
48.0	16.0
49.0	5.0
50.0	1230.0
