#Duplication rate	Coverage
1.0	20051.0
2.0	5103.0
3.0	1979.0
4.0	1051.0
5.0	651.0
6.0	456.0
7.0	333.0
8.0	293.0
9.0	221.0
10.0	183.0
11.0	158.0
12.0	118.0
13.0	122.0
14.0	107.0
15.0	97.0
16.0	77.0
17.0	80.0
18.0	66.0
19.0	64.0
20.0	61.0
21.0	61.0
22.0	48.0
23.0	48.0
24.0	47.0
25.0	45.0
26.0	45.0
27.0	35.0
28.0	34.0
29.0	30.0
30.0	30.0
31.0	31.0
32.0	30.0
33.0	30.0
34.0	20.0
35.0	23.0
36.0	33.0
37.0	23.0
38.0	22.0
39.0	24.0
40.0	17.0
41.0	19.0
42.0	17.0
43.0	14.0
44.0	17.0
45.0	15.0
46.0	22.0
47.0	14.0
48.0	15.0
49.0	15.0
50.0	1624.0
