#Duplication rate	Coverage
1.0	15115.0
2.0	3580.0
3.0	1383.0
4.0	756.0
5.0	439.0
6.0	336.0
7.0	243.0
8.0	184.0
9.0	148.0
10.0	162.0
11.0	112.0
12.0	94.0
13.0	101.0
14.0	72.0
15.0	67.0
16.0	65.0
17.0	60.0
18.0	66.0
19.0	46.0
20.0	39.0
21.0	38.0
22.0	54.0
23.0	43.0
24.0	33.0
25.0	29.0
26.0	38.0
27.0	27.0
28.0	36.0
29.0	20.0
30.0	19.0
31.0	20.0
32.0	23.0
33.0	20.0
34.0	18.0
35.0	14.0
36.0	16.0
37.0	14.0
38.0	17.0
39.0	13.0
40.0	18.0
41.0	15.0
42.0	13.0
43.0	19.0
44.0	12.0
45.0	11.0
46.0	14.0
47.0	10.0
48.0	9.0
49.0	20.0
50.0	1375.0
