#Duplication rate	Coverage
1.0	15425.0
2.0	3746.0
3.0	1335.0
4.0	733.0
5.0	446.0
6.0	316.0
7.0	245.0
8.0	210.0
9.0	161.0
10.0	139.0
11.0	103.0
12.0	107.0
13.0	103.0
14.0	73.0
15.0	58.0
16.0	59.0
17.0	71.0
18.0	56.0
19.0	54.0
20.0	44.0
21.0	61.0
22.0	39.0
23.0	47.0
24.0	34.0
25.0	32.0
26.0	43.0
27.0	31.0
28.0	34.0
29.0	24.0
30.0	20.0
31.0	25.0
32.0	25.0
33.0	16.0
34.0	16.0
35.0	15.0
36.0	26.0
37.0	12.0
38.0	17.0
39.0	11.0
40.0	19.0
41.0	9.0
42.0	18.0
43.0	15.0
44.0	21.0
45.0	11.0
46.0	17.0
47.0	17.0
48.0	0.0
49.0	8.0
50.0	1413.0
