#Duplication rate	Coverage
1.0	25151.0
2.0	7326.0
3.0	2757.0
4.0	1592.0
5.0	917.0
6.0	735.0
7.0	469.0
8.0	405.0
9.0	307.0
10.0	258.0
11.0	197.0
12.0	181.0
13.0	144.0
14.0	142.0
15.0	139.0
16.0	117.0
17.0	112.0
18.0	91.0
19.0	82.0
20.0	84.0
21.0	58.0
22.0	66.0
23.0	66.0
24.0	58.0
25.0	59.0
26.0	41.0
27.0	55.0
28.0	40.0
29.0	44.0
30.0	44.0
31.0	36.0
32.0	25.0
33.0	41.0
34.0	46.0
35.0	23.0
36.0	25.0
37.0	25.0
38.0	31.0
39.0	26.0
40.0	29.0
41.0	28.0
42.0	33.0
43.0	20.0
44.0	24.0
45.0	21.0
46.0	20.0
47.0	21.0
48.0	14.0
49.0	24.0
50.0	1993.0
