#Duplication rate	Coverage
1.0	6683.0
2.0	1729.0
3.0	620.0
4.0	378.0
5.0	226.0
6.0	153.0
7.0	117.0
8.0	85.0
9.0	63.0
10.0	57.0
11.0	61.0
12.0	42.0
13.0	45.0
14.0	24.0
15.0	24.0
16.0	22.0
17.0	29.0
18.0	33.0
19.0	9.0
20.0	22.0
21.0	19.0
22.0	16.0
23.0	18.0
24.0	16.0
25.0	19.0
26.0	11.0
27.0	10.0
28.0	13.0
29.0	17.0
30.0	14.0
31.0	5.0
32.0	9.0
33.0	15.0
34.0	8.0
35.0	15.0
36.0	9.0
37.0	18.0
38.0	8.0
39.0	16.0
40.0	10.0
41.0	9.0
42.0	10.0
43.0	15.0
44.0	9.0
45.0	15.0
46.0	10.0
47.0	15.0
48.0	18.0
49.0	15.0
50.0	994.0
