#Duplication rate	Coverage
1.0	21857.0
2.0	5902.0
3.0	2178.0
4.0	1312.0
5.0	679.0
6.0	508.0
7.0	392.0
8.0	298.0
9.0	237.0
10.0	216.0
11.0	191.0
12.0	133.0
13.0	106.0
14.0	125.0
15.0	116.0
16.0	88.0
17.0	71.0
18.0	65.0
19.0	74.0
20.0	73.0
21.0	49.0
22.0	52.0
23.0	54.0
24.0	42.0
25.0	49.0
26.0	49.0
27.0	36.0
28.0	40.0
29.0	35.0
30.0	27.0
31.0	26.0
32.0	40.0
33.0	34.0
34.0	37.0
35.0	22.0
36.0	17.0
37.0	21.0
38.0	30.0
39.0	15.0
40.0	26.0
41.0	24.0
42.0	20.0
43.0	20.0
44.0	19.0
45.0	12.0
46.0	17.0
47.0	12.0
48.0	13.0
49.0	12.0
50.0	1774.0
