#Duplication rate	Coverage
1.0	18350.0
2.0	4890.0
3.0	1844.0
4.0	1080.0
5.0	621.0
6.0	458.0
7.0	332.0
8.0	289.0
9.0	186.0
10.0	195.0
11.0	143.0
12.0	132.0
13.0	118.0
14.0	109.0
15.0	75.0
16.0	77.0
17.0	54.0
18.0	64.0
19.0	54.0
20.0	60.0
21.0	51.0
22.0	41.0
23.0	50.0
24.0	37.0
25.0	39.0
26.0	32.0
27.0	31.0
28.0	30.0
29.0	22.0
30.0	35.0
31.0	27.0
32.0	33.0
33.0	28.0
34.0	19.0
35.0	23.0
36.0	20.0
37.0	16.0
38.0	19.0
39.0	22.0
40.0	19.0
41.0	13.0
42.0	16.0
43.0	14.0
44.0	12.0
45.0	19.0
46.0	8.0
47.0	16.0
48.0	13.0
49.0	17.0
50.0	1638.0
