#Duplication rate	Coverage
1.0	18816.0
2.0	5051.0
3.0	1824.0
4.0	1043.0
5.0	589.0
6.0	473.0
7.0	297.0
8.0	273.0
9.0	213.0
10.0	161.0
11.0	166.0
12.0	146.0
13.0	92.0
14.0	99.0
15.0	79.0
16.0	80.0
17.0	69.0
18.0	75.0
19.0	64.0
20.0	50.0
21.0	42.0
22.0	45.0
23.0	41.0
24.0	29.0
25.0	40.0
26.0	36.0
27.0	39.0
28.0	39.0
29.0	34.0
30.0	33.0
31.0	27.0
32.0	24.0
33.0	24.0
34.0	30.0
35.0	20.0
36.0	20.0
37.0	23.0
38.0	26.0
39.0	16.0
40.0	29.0
41.0	11.0
42.0	14.0
43.0	22.0
44.0	14.0
45.0	16.0
46.0	13.0
47.0	19.0
48.0	9.0
49.0	10.0
50.0	1578.0
