#Duplication rate	Coverage
1.0	20709.0
2.0	5662.0
3.0	2037.0
4.0	1143.0
5.0	711.0
6.0	471.0
7.0	353.0
8.0	268.0
9.0	222.0
10.0	175.0
11.0	129.0
12.0	121.0
13.0	103.0
14.0	107.0
15.0	98.0
16.0	104.0
17.0	77.0
18.0	72.0
19.0	61.0
20.0	58.0
21.0	52.0
22.0	56.0
23.0	51.0
24.0	49.0
25.0	32.0
26.0	36.0
27.0	42.0
28.0	36.0
29.0	36.0
30.0	28.0
31.0	24.0
32.0	32.0
33.0	16.0
34.0	25.0
35.0	25.0
36.0	21.0
37.0	23.0
38.0	27.0
39.0	20.0
40.0	14.0
41.0	22.0
42.0	23.0
43.0	21.0
44.0	24.0
45.0	12.0
46.0	21.0
47.0	10.0
48.0	13.0
49.0	11.0
50.0	1667.0
