#Duplication rate	Coverage
1.0	13309.0
2.0	3167.0
3.0	1171.0
4.0	676.0
5.0	397.0
6.0	301.0
7.0	216.0
8.0	172.0
9.0	141.0
10.0	123.0
11.0	105.0
12.0	99.0
13.0	83.0
14.0	72.0
15.0	64.0
16.0	54.0
17.0	64.0
18.0	52.0
19.0	38.0
20.0	29.0
21.0	24.0
22.0	43.0
23.0	38.0
24.0	25.0
25.0	24.0
26.0	23.0
27.0	38.0
28.0	17.0
29.0	17.0
30.0	25.0
31.0	22.0
32.0	17.0
33.0	16.0
34.0	16.0
35.0	12.0
36.0	19.0
37.0	17.0
38.0	11.0
39.0	20.0
40.0	6.0
41.0	2.0
42.0	12.0
43.0	11.0
44.0	11.0
45.0	12.0
46.0	8.0
47.0	8.0
48.0	11.0
49.0	12.0
50.0	1322.0
