#Duplication rate	Coverage
1.0	18580.0
2.0	4890.0
3.0	1873.0
4.0	977.0
5.0	588.0
6.0	440.0
7.0	310.0
8.0	260.0
9.0	178.0
10.0	187.0
11.0	160.0
12.0	136.0
13.0	115.0
14.0	93.0
15.0	77.0
16.0	77.0
17.0	70.0
18.0	73.0
19.0	60.0
20.0	59.0
21.0	65.0
22.0	55.0
23.0	34.0
24.0	33.0
25.0	40.0
26.0	25.0
27.0	36.0
28.0	32.0
29.0	28.0
30.0	27.0
31.0	18.0
32.0	21.0
33.0	16.0
34.0	22.0
35.0	26.0
36.0	26.0
37.0	22.0
38.0	21.0
39.0	17.0
40.0	16.0
41.0	14.0
42.0	15.0
43.0	20.0
44.0	14.0
45.0	14.0
46.0	18.0
47.0	12.0
48.0	14.0
49.0	17.0
50.0	1559.0
