#Coverage (X)	Coverage
1.0	0.008025654355918732
2.0	0.00639706157879516
3.0	0.005516757158744667
4.0	0.005393122573437381
5.0	0.0052062997474422446
6.0	0.005172088362698446
7.0	0.005062786415805931
8.0	0.005044309775414035
9.0	0.004993771646041978
10.0	0.004973643636432712
11.0	0.00494812530847355
12.0	0.004932172458751438
13.0	0.004912200238692321
14.0	0.004911265501405637
15.0	0.0048843762254193734
16.0	0.004872224640678269
17.0	0.004848731576842624
18.0	0.004841191362714881
19.0	0.0048197235630027535
20.0	0.004794454498309619
21.0	0.004759090270908928
22.0	0.004754136163285239
23.0	0.004745225001144604
24.0	0.0047282750983157484
25.0	0.004714222881077035
26.0	0.004703224138992823
27.0	0.004693191292105325
28.0	0.004688486447761875
29.0	0.004679170232790852
30.0	0.004672845177140061
31.0	0.004655054010754611
32.0	0.004650318008501131
33.0	0.004639817792963186
34.0	0.004623522206244957
35.0	0.0045991878788385065
36.0	0.004589373137307007
37.0	0.004579589553685537
38.0	0.004573763024595223
39.0	0.004556314595220101
40.0	0.00455005185538937
41.0	0.004533538163300932
42.0	0.004520140262172845
43.0	0.004509453099174721
44.0	0.004507147413860935
45.0	0.004497862356799942
46.0	0.0044795415059581956
47.0	0.004472686765851108
48.0	0.004456765074039026
49.0	0.004453805072628825
50.0	0.00444168464579775
51.0	0.004432056851726429
