#Duplication rate	Coverage
1.0	29020.0
2.0	8718.0
3.0	3592.0
4.0	2012.0
5.0	1120.0
6.0	837.0
7.0	555.0
8.0	487.0
9.0	369.0
10.0	293.0
11.0	242.0
12.0	210.0
13.0	170.0
14.0	152.0
15.0	148.0
16.0	112.0
17.0	124.0
18.0	115.0
19.0	99.0
20.0	95.0
21.0	77.0
22.0	71.0
23.0	71.0
24.0	69.0
25.0	56.0
26.0	45.0
27.0	42.0
28.0	52.0
29.0	38.0
30.0	44.0
31.0	54.0
32.0	46.0
33.0	40.0
34.0	42.0
35.0	36.0
36.0	30.0
37.0	39.0
38.0	33.0
39.0	28.0
40.0	31.0
41.0	29.0
42.0	25.0
43.0	42.0
44.0	33.0
45.0	21.0
46.0	28.0
47.0	26.0
48.0	20.0
49.0	23.0
50.0	2236.0
