#Duplication rate	Coverage
1.0	21858.0
2.0	6108.0
3.0	2191.0
4.0	1377.0
5.0	726.0
6.0	589.0
7.0	413.0
8.0	339.0
9.0	229.0
10.0	216.0
11.0	182.0
12.0	166.0
13.0	135.0
14.0	143.0
15.0	97.0
16.0	104.0
17.0	83.0
18.0	86.0
19.0	65.0
20.0	71.0
21.0	53.0
22.0	57.0
23.0	55.0
24.0	44.0
25.0	31.0
26.0	50.0
27.0	33.0
28.0	46.0
29.0	34.0
30.0	29.0
31.0	32.0
32.0	23.0
33.0	22.0
34.0	22.0
35.0	21.0
36.0	31.0
37.0	28.0
38.0	24.0
39.0	17.0
40.0	25.0
41.0	11.0
42.0	14.0
43.0	21.0
44.0	15.0
45.0	25.0
46.0	17.0
47.0	13.0
48.0	15.0
49.0	12.0
50.0	1846.0
