#Duplication rate	Coverage
1.0	22755.0
2.0	6250.0
3.0	2416.0
4.0	1310.0
5.0	797.0
6.0	554.0
7.0	397.0
8.0	363.0
9.0	270.0
10.0	207.0
11.0	188.0
12.0	137.0
13.0	140.0
14.0	104.0
15.0	104.0
16.0	91.0
17.0	83.0
18.0	80.0
19.0	65.0
20.0	72.0
21.0	56.0
22.0	67.0
23.0	51.0
24.0	59.0
25.0	39.0
26.0	36.0
27.0	35.0
28.0	44.0
29.0	38.0
30.0	33.0
31.0	30.0
32.0	27.0
33.0	24.0
34.0	37.0
35.0	25.0
36.0	24.0
37.0	20.0
38.0	19.0
39.0	20.0
40.0	22.0
41.0	26.0
42.0	22.0
43.0	21.0
44.0	18.0
45.0	14.0
46.0	10.0
47.0	17.0
48.0	16.0
49.0	19.0
50.0	1746.0
