#Duplication rate	Coverage
1.0	23510.0
2.0	6483.0
3.0	2449.0
4.0	1375.0
5.0	798.0
6.0	601.0
7.0	424.0
8.0	318.0
9.0	262.0
10.0	235.0
11.0	170.0
12.0	155.0
13.0	149.0
14.0	134.0
15.0	120.0
16.0	88.0
17.0	85.0
18.0	83.0
19.0	61.0
20.0	70.0
21.0	67.0
22.0	58.0
23.0	61.0
24.0	46.0
25.0	43.0
26.0	48.0
27.0	35.0
28.0	37.0
29.0	35.0
30.0	35.0
31.0	42.0
32.0	31.0
33.0	25.0
34.0	39.0
35.0	33.0
36.0	30.0
37.0	26.0
38.0	28.0
39.0	18.0
40.0	23.0
41.0	26.0
42.0	22.0
43.0	24.0
44.0	17.0
45.0	24.0
46.0	14.0
47.0	12.0
48.0	12.0
49.0	20.0
50.0	1835.0
