#Duplication rate	Coverage
1.0	19246.0
2.0	5016.0
3.0	1929.0
4.0	1076.0
5.0	657.0
6.0	468.0
7.0	351.0
8.0	269.0
9.0	241.0
10.0	166.0
11.0	148.0
12.0	132.0
13.0	102.0
14.0	112.0
15.0	96.0
16.0	81.0
17.0	78.0
18.0	52.0
19.0	62.0
20.0	56.0
21.0	49.0
22.0	52.0
23.0	45.0
24.0	49.0
25.0	44.0
26.0	52.0
27.0	33.0
28.0	29.0
29.0	32.0
30.0	35.0
31.0	33.0
32.0	35.0
33.0	24.0
34.0	22.0
35.0	25.0
36.0	14.0
37.0	31.0
38.0	22.0
39.0	16.0
40.0	19.0
41.0	11.0
42.0	14.0
43.0	18.0
44.0	20.0
45.0	7.0
46.0	11.0
47.0	17.0
48.0	13.0
49.0	15.0
50.0	1598.0
