#Duplication rate	Coverage
1.0	20706.0
2.0	5396.0
3.0	1980.0
4.0	1049.0
5.0	625.0
6.0	480.0
7.0	345.0
8.0	286.0
9.0	199.0
10.0	182.0
11.0	143.0
12.0	136.0
13.0	127.0
14.0	100.0
15.0	92.0
16.0	92.0
17.0	89.0
18.0	70.0
19.0	64.0
20.0	55.0
21.0	64.0
22.0	59.0
23.0	59.0
24.0	49.0
25.0	47.0
26.0	42.0
27.0	38.0
28.0	32.0
29.0	34.0
30.0	35.0
31.0	35.0
32.0	35.0
33.0	24.0
34.0	41.0
35.0	29.0
36.0	25.0
37.0	28.0
38.0	20.0
39.0	17.0
40.0	15.0
41.0	14.0
42.0	17.0
43.0	21.0
44.0	26.0
45.0	16.0
46.0	19.0
47.0	13.0
48.0	17.0
49.0	12.0
50.0	1682.0
