#Duplication rate	Coverage
1.0	15696.0
2.0	4011.0
3.0	1416.0
4.0	830.0
5.0	487.0
6.0	381.0
7.0	263.0
8.0	209.0
9.0	174.0
10.0	151.0
11.0	109.0
12.0	99.0
13.0	80.0
14.0	81.0
15.0	64.0
16.0	66.0
17.0	54.0
18.0	63.0
19.0	59.0
20.0	51.0
21.0	50.0
22.0	31.0
23.0	22.0
24.0	42.0
25.0	39.0
26.0	28.0
27.0	25.0
28.0	33.0
29.0	33.0
30.0	20.0
31.0	26.0
32.0	31.0
33.0	22.0
34.0	17.0
35.0	18.0
36.0	14.0
37.0	18.0
38.0	18.0
39.0	18.0
40.0	11.0
41.0	15.0
42.0	21.0
43.0	13.0
44.0	5.0
45.0	10.0
46.0	14.0
47.0	11.0
48.0	17.0
49.0	14.0
50.0	1455.0
