#Duplication rate	Coverage
1.0	24875.0
2.0	7037.0
3.0	2755.0
4.0	1517.0
5.0	915.0
6.0	623.0
7.0	500.0
8.0	378.0
9.0	286.0
10.0	241.0
11.0	207.0
12.0	146.0
13.0	164.0
14.0	127.0
15.0	112.0
16.0	93.0
17.0	89.0
18.0	86.0
19.0	70.0
20.0	72.0
21.0	66.0
22.0	81.0
23.0	34.0
24.0	52.0
25.0	51.0
26.0	54.0
27.0	30.0
28.0	55.0
29.0	36.0
30.0	38.0
31.0	48.0
32.0	29.0
33.0	41.0
34.0	24.0
35.0	20.0
36.0	32.0
37.0	29.0
38.0	22.0
39.0	26.0
40.0	21.0
41.0	31.0
42.0	21.0
43.0	25.0
44.0	17.0
45.0	18.0
46.0	23.0
47.0	26.0
48.0	21.0
49.0	30.0
50.0	1923.0
