#Duplication rate	Coverage
1.0	11861.0
2.0	2803.0
3.0	1001.0
4.0	571.0
5.0	365.0
6.0	271.0
7.0	186.0
8.0	154.0
9.0	122.0
10.0	101.0
11.0	84.0
12.0	78.0
13.0	86.0
14.0	62.0
15.0	62.0
16.0	42.0
17.0	48.0
18.0	45.0
19.0	40.0
20.0	31.0
21.0	22.0
22.0	33.0
23.0	28.0
24.0	18.0
25.0	28.0
26.0	25.0
27.0	15.0
28.0	24.0
29.0	17.0
30.0	19.0
31.0	14.0
32.0	19.0
33.0	8.0
34.0	10.0
35.0	15.0
36.0	8.0
37.0	15.0
38.0	8.0
39.0	11.0
40.0	12.0
41.0	8.0
42.0	7.0
43.0	4.0
44.0	4.0
45.0	13.0
46.0	8.0
47.0	7.0
48.0	4.0
49.0	6.0
50.0	1226.0
