#Duplication rate	Coverage
1.0	26701.0
2.0	9745.0
3.0	4233.0
4.0	2558.0
5.0	1555.0
6.0	1122.0
7.0	772.0
8.0	670.0
9.0	478.0
10.0	389.0
11.0	325.0
12.0	257.0
13.0	234.0
14.0	212.0
15.0	198.0
16.0	140.0
17.0	158.0
18.0	118.0
19.0	116.0
20.0	108.0
21.0	93.0
22.0	100.0
23.0	76.0
24.0	69.0
25.0	80.0
26.0	91.0
27.0	63.0
28.0	66.0
29.0	48.0
30.0	51.0
31.0	45.0
32.0	41.0
33.0	48.0
34.0	43.0
35.0	39.0
36.0	38.0
37.0	44.0
38.0	32.0
39.0	28.0
40.0	43.0
41.0	29.0
42.0	25.0
43.0	27.0
44.0	25.0
45.0	24.0
46.0	33.0
47.0	37.0
48.0	24.0
49.0	33.0
50.0	2175.0
