#Duplication rate	Coverage
1.0	20796.0
2.0	5819.0
3.0	2094.0
4.0	1120.0
5.0	704.0
6.0	481.0
7.0	342.0
8.0	319.0
9.0	265.0
10.0	193.0
11.0	158.0
12.0	140.0
13.0	111.0
14.0	116.0
15.0	91.0
16.0	98.0
17.0	75.0
18.0	76.0
19.0	60.0
20.0	77.0
21.0	42.0
22.0	54.0
23.0	41.0
24.0	48.0
25.0	45.0
26.0	43.0
27.0	48.0
28.0	34.0
29.0	20.0
30.0	25.0
31.0	38.0
32.0	34.0
33.0	28.0
34.0	33.0
35.0	14.0
36.0	26.0
37.0	17.0
38.0	25.0
39.0	19.0
40.0	18.0
41.0	13.0
42.0	14.0
43.0	13.0
44.0	17.0
45.0	20.0
46.0	17.0
47.0	18.0
48.0	22.0
49.0	12.0
50.0	1700.0
