#Duplication rate	Coverage
1.0	23135.0
2.0	6440.0
3.0	2386.0
4.0	1388.0
5.0	790.0
6.0	600.0
7.0	434.0
8.0	350.0
9.0	229.0
10.0	230.0
11.0	204.0
12.0	168.0
13.0	144.0
14.0	105.0
15.0	114.0
16.0	90.0
17.0	88.0
18.0	88.0
19.0	55.0
20.0	79.0
21.0	69.0
22.0	48.0
23.0	53.0
24.0	50.0
25.0	49.0
26.0	48.0
27.0	32.0
28.0	44.0
29.0	42.0
30.0	27.0
31.0	29.0
32.0	33.0
33.0	42.0
34.0	29.0
35.0	21.0
36.0	21.0
37.0	18.0
38.0	22.0
39.0	20.0
40.0	30.0
41.0	15.0
42.0	24.0
43.0	20.0
44.0	21.0
45.0	22.0
46.0	22.0
47.0	21.0
48.0	17.0
49.0	21.0
50.0	1796.0
