#Coverage (X)	Coverage
1.0	0.02344804066240158
2.0	0.0151436788050745
3.0	0.010852081809886727
4.0	0.010095723554243818
5.0	0.008786281245207306
6.0	0.008511748903686112
7.0	0.007867870701716129
8.0	0.007672105555670328
9.0	0.007285467055382355
10.0	0.007173298580809728
11.0	0.006941670680816969
12.0	0.006831278207087621
13.0	0.0066058818890155635
14.0	0.006555530707089474
15.0	0.006400644738448591
16.0	0.006338796287877813
17.0	0.006251149088157604
18.0	0.006232859395225887
19.0	0.00616590104748127
20.0	0.006141504404254761
21.0	0.006076509004813602
22.0	0.006043606252276845
23.0	0.005978548537015627
24.0	0.0059429038884246665
25.0	0.005876319435600408
26.0	0.005865507640962164
27.0	0.005816994775713624
28.0	0.005788111393513873
29.0	0.005744926530795169
30.0	0.0057203117822126615
31.0	0.005672702496340776
32.0	0.005666097019499716
33.0	0.005635686899722714
34.0	0.005632072582201886
35.0	0.005595025827688005
36.0	0.005583871296053644
37.0	0.005569756763009082
38.0	0.005564584550015184
39.0	0.005541153801999599
40.0	0.005535981589005701
41.0	0.0055068801014357405
42.0	0.005496597991268004
43.0	0.005481237141836459
44.0	0.005462885133084683
45.0	0.005437616068391549
46.0	0.005420853113022872
47.0	0.00541630405821536
48.0	0.005413406372625218
49.0	0.005391346572622524
50.0	0.005383027410758245
51.0	0.005369473720080009
