#Duplication rate	Coverage
1.0	20899.0
2.0	5552.0
3.0	1986.0
4.0	1185.0
5.0	704.0
6.0	491.0
7.0	342.0
8.0	299.0
9.0	233.0
10.0	207.0
11.0	172.0
12.0	142.0
13.0	130.0
14.0	110.0
15.0	110.0
16.0	89.0
17.0	72.0
18.0	69.0
19.0	66.0
20.0	79.0
21.0	43.0
22.0	45.0
23.0	43.0
24.0	43.0
25.0	47.0
26.0	39.0
27.0	27.0
28.0	30.0
29.0	37.0
30.0	43.0
31.0	28.0
32.0	21.0
33.0	26.0
34.0	27.0
35.0	23.0
36.0	17.0
37.0	31.0
38.0	21.0
39.0	28.0
40.0	31.0
41.0	12.0
42.0	14.0
43.0	20.0
44.0	15.0
45.0	18.0
46.0	14.0
47.0	11.0
48.0	11.0
49.0	11.0
50.0	1723.0
