#Duplication rate	Coverage
1.0	1222.0
2.0	229.0
3.0	98.0
4.0	61.0
5.0	39.0
6.0	28.0
7.0	30.0
8.0	23.0
9.0	24.0
10.0	24.0
11.0	21.0
12.0	29.0
13.0	22.0
14.0	32.0
15.0	18.0
16.0	21.0
17.0	21.0
18.0	23.0
19.0	11.0
20.0	24.0
21.0	20.0
22.0	26.0
23.0	24.0
24.0	22.0
25.0	12.0
26.0	16.0
27.0	12.0
28.0	20.0
29.0	28.0
30.0	18.0
31.0	22.0
32.0	15.0
33.0	11.0
34.0	9.0
35.0	12.0
36.0	15.0
37.0	7.0
38.0	12.0
39.0	22.0
40.0	18.0
41.0	11.0
42.0	6.0
43.0	7.0
44.0	10.0
45.0	8.0
46.0	3.0
47.0	10.0
48.0	7.0
49.0	10.0
50.0	330.0
