#Duplication rate	Coverage
1.0	21706.0
2.0	5666.0
3.0	2124.0
4.0	1132.0
5.0	672.0
6.0	510.0
7.0	333.0
8.0	305.0
9.0	240.0
10.0	196.0
11.0	143.0
12.0	159.0
13.0	122.0
14.0	117.0
15.0	102.0
16.0	86.0
17.0	82.0
18.0	70.0
19.0	65.0
20.0	61.0
21.0	56.0
22.0	53.0
23.0	51.0
24.0	38.0
25.0	51.0
26.0	48.0
27.0	34.0
28.0	41.0
29.0	42.0
30.0	29.0
31.0	34.0
32.0	28.0
33.0	29.0
34.0	35.0
35.0	32.0
36.0	27.0
37.0	26.0
38.0	22.0
39.0	27.0
40.0	23.0
41.0	20.0
42.0	25.0
43.0	22.0
44.0	17.0
45.0	15.0
46.0	16.0
47.0	17.0
48.0	20.0
49.0	11.0
50.0	1727.0
