#Duplication rate	Coverage
1.0	22810.0
2.0	6124.0
3.0	2348.0
4.0	1262.0
5.0	742.0
6.0	529.0
7.0	382.0
8.0	321.0
9.0	239.0
10.0	184.0
11.0	232.0
12.0	156.0
13.0	140.0
14.0	114.0
15.0	93.0
16.0	104.0
17.0	76.0
18.0	83.0
19.0	76.0
20.0	62.0
21.0	70.0
22.0	55.0
23.0	49.0
24.0	41.0
25.0	37.0
26.0	36.0
27.0	40.0
28.0	32.0
29.0	44.0
30.0	33.0
31.0	48.0
32.0	39.0
33.0	33.0
34.0	32.0
35.0	34.0
36.0	36.0
37.0	28.0
38.0	23.0
39.0	20.0
40.0	27.0
41.0	21.0
42.0	23.0
43.0	14.0
44.0	16.0
45.0	20.0
46.0	17.0
47.0	14.0
48.0	19.0
49.0	24.0
50.0	1758.0
