#Duplication rate	Coverage
1.0	2967.0
2.0	759.0
3.0	261.0
4.0	176.0
5.0	81.0
6.0	72.0
7.0	64.0
8.0	34.0
9.0	43.0
10.0	39.0
11.0	25.0
12.0	34.0
13.0	30.0
14.0	19.0
15.0	18.0
16.0	24.0
17.0	9.0
18.0	14.0
19.0	13.0
20.0	6.0
21.0	18.0
22.0	19.0
23.0	20.0
24.0	20.0
25.0	13.0
26.0	13.0
27.0	22.0
28.0	20.0
29.0	22.0
30.0	14.0
31.0	24.0
32.0	15.0
33.0	18.0
34.0	17.0
35.0	23.0
36.0	22.0
37.0	14.0
38.0	25.0
39.0	15.0
40.0	15.0
41.0	21.0
42.0	17.0
43.0	24.0
44.0	12.0
45.0	12.0
46.0	15.0
47.0	12.0
48.0	19.0
49.0	13.0
50.0	537.0
