#Duplication rate	Coverage
1.0	16352.0
2.0	4128.0
3.0	1507.0
4.0	849.0
5.0	571.0
6.0	360.0
7.0	291.0
8.0	219.0
9.0	164.0
10.0	156.0
11.0	123.0
12.0	111.0
13.0	107.0
14.0	94.0
15.0	86.0
16.0	63.0
17.0	59.0
18.0	71.0
19.0	54.0
20.0	51.0
21.0	38.0
22.0	43.0
23.0	37.0
24.0	48.0
25.0	34.0
26.0	39.0
27.0	29.0
28.0	30.0
29.0	33.0
30.0	26.0
31.0	12.0
32.0	26.0
33.0	21.0
34.0	15.0
35.0	25.0
36.0	23.0
37.0	23.0
38.0	17.0
39.0	16.0
40.0	16.0
41.0	11.0
42.0	8.0
43.0	10.0
44.0	12.0
45.0	14.0
46.0	11.0
47.0	4.0
48.0	10.0
49.0	15.0
50.0	1434.0
