#Duplication rate	Coverage
1.0	17669.0
2.0	5117.0
3.0	1847.0
4.0	1207.0
5.0	653.0
6.0	544.0
7.0	285.0
8.0	262.0
9.0	213.0
10.0	198.0
11.0	156.0
12.0	141.0
13.0	102.0
14.0	105.0
15.0	73.0
16.0	84.0
17.0	63.0
18.0	62.0
19.0	42.0
20.0	64.0
21.0	41.0
22.0	49.0
23.0	43.0
24.0	35.0
25.0	29.0
26.0	31.0
27.0	30.0
28.0	32.0
29.0	33.0
30.0	20.0
31.0	28.0
32.0	22.0
33.0	27.0
34.0	27.0
35.0	16.0
36.0	21.0
37.0	18.0
38.0	15.0
39.0	14.0
40.0	13.0
41.0	17.0
42.0	15.0
43.0	18.0
44.0	11.0
45.0	20.0
46.0	21.0
47.0	14.0
48.0	9.0
49.0	13.0
50.0	1643.0
