#Coverage (X)	Coverage
1.0	0.0063262084923678685
2.0	0.005652854907907567
3.0	0.005087899690963127
4.0	0.005037673140677157
5.0	0.004907900447179259
6.0	0.0048619113726005025
7.0	0.0047892511274056915
8.0	0.004764200168082766
9.0	0.004701385822315274
10.0	0.004665710015814284
11.0	0.004604204302253834
12.0	0.004585696503951908
13.0	0.004560396281348744
14.0	0.004547029538130687
15.0	0.004509577730786418
16.0	0.00448499414011394
17.0	0.004450689281640052
18.0	0.004428286744641241
19.0	0.004393950728257323
20.0	0.004385600408483015
21.0	0.004354816393799865
22.0	0.004352822287586378
23.0	0.004329391539570793
24.0	0.004317053007369509
25.0	0.0043060231073752675
26.0	0.004282093832799205
27.0	0.0042293123339334215
28.0	0.00421650643308169
29.0	0.004188370840708444
30.0	0.004162759039019193
31.0	0.004147647452867886
32.0	0.0041167388065446175
33.0	0.004078476893553784
34.0	0.004065016676605637
35.0	0.0040137930732129234
36.0	0.003985283585919319
37.0	0.003947769462754991
38.0	0.003932564402873595
39.0	0.0038903142774557864
40.0	0.003868316793273152
41.0	0.00383958920062355
42.0	0.003828621616449368
43.0	0.003783972331987684
44.0	0.003759201793855027
45.0	0.00371660893142689
46.0	0.003693489762497393
47.0	0.0036622695370738256
48.0	0.003633261523233955
49.0	0.003603910772383756
50.0	0.0035668328599598453
51.0	0.00353698358256338
