#Coverage (X)	Coverage
1.0	0.005919379666664781
2.0	0.0053339848610107765
3.0	0.005022281133321371
4.0	0.004984548904786834
5.0	0.004919241926259588
6.0	0.004892539597733503
7.0	0.0048389479932069435
8.0	0.004836673465803187
9.0	0.004810843558743727
10.0	0.004804487345182906
11.0	0.004779467543770011
12.0	0.004774793857322379
13.0	0.004757968586133643
14.0	0.004746409001668894
15.0	0.004723788359299874
16.0	0.004712135301105036
17.0	0.004696057819742805
18.0	0.0046852148671945315
19.0	0.004669417807022569
20.0	0.004661316750528499
21.0	0.0046411264250991735
22.0	0.004634458632438054
23.0	0.004621341152500236
24.0	0.004605357144868094
25.0	0.004582300291758656
26.0	0.004573326813797962
27.0	0.004553946594029412
28.0	0.0045420131146443055
29.0	0.00451375289063094
30.0	0.004506586571423554
31.0	0.004481816033290897
32.0	0.004478450979050308
33.0	0.00446514655165231
34.0	0.004454802125664514
35.0	0.00444261938301338
36.0	0.004440064434419355
37.0	0.0044263861121009995
38.0	0.004413891790349567
39.0	0.004401522100238253
40.0	0.0043955086236877605
41.0	0.0043784652471288155
42.0	0.004372451770578323
43.0	0.004355595341479557
44.0	0.004351264392042253
45.0	0.004337336806443659
46.0	0.004327771328192398
47.0	0.0043203869036148035
48.0	0.004313968374233923
49.0	0.004298607524802378
50.0	0.004296021418298324
51.0	0.004280629410956749
