#Duplication rate	Coverage
1.0	4574.0
2.0	990.0
3.0	337.0
4.0	199.0
5.0	128.0
6.0	104.0
7.0	53.0
8.0	71.0
9.0	52.0
10.0	37.0
11.0	28.0
12.0	45.0
13.0	26.0
14.0	30.0
15.0	20.0
16.0	8.0
17.0	20.0
18.0	16.0
19.0	15.0
20.0	11.0
21.0	10.0
22.0	13.0
23.0	11.0
24.0	7.0
25.0	9.0
26.0	8.0
27.0	3.0
28.0	11.0
29.0	9.0
30.0	7.0
31.0	6.0
32.0	1.0
33.0	11.0
34.0	5.0
35.0	5.0
36.0	7.0
37.0	4.0
38.0	8.0
39.0	7.0
40.0	4.0
41.0	4.0
42.0	6.0
43.0	9.0
44.0	12.0
45.0	7.0
46.0	11.0
47.0	2.0
48.0	9.0
49.0	4.0
50.0	965.0
