#Duplication rate	Coverage
1.0	8734.0
2.0	1923.0
3.0	625.0
4.0	417.0
5.0	251.0
6.0	200.0
7.0	127.0
8.0	114.0
9.0	90.0
10.0	70.0
11.0	51.0
12.0	60.0
13.0	44.0
14.0	48.0
15.0	38.0
16.0	39.0
17.0	33.0
18.0	24.0
19.0	17.0
20.0	17.0
21.0	25.0
22.0	25.0
23.0	22.0
24.0	20.0
25.0	19.0
26.0	14.0
27.0	12.0
28.0	9.0
29.0	13.0
30.0	10.0
31.0	7.0
32.0	10.0
33.0	7.0
34.0	15.0
35.0	7.0
36.0	10.0
37.0	11.0
38.0	2.0
39.0	6.0
40.0	7.0
41.0	4.0
42.0	6.0
43.0	6.0
44.0	4.0
45.0	2.0
46.0	4.0
47.0	3.0
48.0	8.0
49.0	3.0
50.0	1114.0
