#Duplication rate	Coverage
1.0	21114.0
2.0	5775.0
3.0	2162.0
4.0	1219.0
5.0	712.0
6.0	509.0
7.0	387.0
8.0	280.0
9.0	247.0
10.0	207.0
11.0	154.0
12.0	144.0
13.0	137.0
14.0	110.0
15.0	110.0
16.0	98.0
17.0	87.0
18.0	70.0
19.0	51.0
20.0	69.0
21.0	48.0
22.0	55.0
23.0	48.0
24.0	42.0
25.0	40.0
26.0	42.0
27.0	41.0
28.0	30.0
29.0	38.0
30.0	38.0
31.0	32.0
32.0	31.0
33.0	24.0
34.0	24.0
35.0	23.0
36.0	32.0
37.0	19.0
38.0	21.0
39.0	23.0
40.0	23.0
41.0	19.0
42.0	19.0
43.0	11.0
44.0	18.0
45.0	20.0
46.0	20.0
47.0	10.0
48.0	21.0
49.0	13.0
50.0	1753.0
