#Coverage (X)	Coverage
1.0	0.005540966854510998
2.0	0.005243066080780068
3.0	0.004992463013834936
4.0	0.004967661317792249
5.0	0.004817480193494816
6.0	0.004797134078529552
7.0	0.004734755943502478
8.0	0.0047104527740060576
9.0	0.004626731470892764
10.0	0.004573544919196593
11.0	0.004517709945190518
12.0	0.004508861098869943
13.0	0.004449941491813547
14.0	0.0044304989562249375
15.0	0.004394168833627532
16.0	0.004384447565826122
17.0	0.004326711959322438
18.0	0.004302471105646077
19.0	0.004253615503387209
20.0	0.004239064759602229
21.0	0.0042161636960429405
22.0	0.004182201574579381
23.0	0.00414518597797553
24.0	0.004123063862152776
25.0	0.00409006763588593
26.0	0.004055014987585537
27.0	0.004014073494360559
28.0	0.003975998528829905
29.0	0.003919166501717086
30.0	0.0038855471172496436
31.0	0.0038447302556647855
32.0	0.003814538241257992
33.0	0.0037692346406998922
34.0	0.0037379832573662952
35.0	0.003709816507083019
36.0	0.003683612705103201
37.0	0.0036501491101859074
38.0	0.003637000472338059
39.0	0.0035973676113201236
40.0	0.003564277911323188
41.0	0.003525735577142086
42.0	0.0035102812539804518
43.0	0.0034639182844955485
44.0	0.0034430113271497476
45.0	0.003393626040420372
46.0	0.003370444555670815
47.0	0.003323146848885017
48.0	0.003287844937304385
49.0	0.003251016288146502
50.0	0.0032275232243108576
51.0	0.0031726541455014967
