#Duplication rate	Coverage
1.0	14384.0
2.0	3493.0
3.0	1276.0
4.0	740.0
5.0	449.0
6.0	317.0
7.0	233.0
8.0	197.0
9.0	155.0
10.0	146.0
11.0	106.0
12.0	107.0
13.0	74.0
14.0	53.0
15.0	66.0
16.0	71.0
17.0	42.0
18.0	49.0
19.0	42.0
20.0	33.0
21.0	40.0
22.0	39.0
23.0	28.0
24.0	33.0
25.0	25.0
26.0	27.0
27.0	29.0
28.0	23.0
29.0	27.0
30.0	22.0
31.0	25.0
32.0	20.0
33.0	16.0
34.0	22.0
35.0	17.0
36.0	18.0
37.0	17.0
38.0	15.0
39.0	15.0
40.0	11.0
41.0	17.0
42.0	7.0
43.0	17.0
44.0	8.0
45.0	11.0
46.0	8.0
47.0	8.0
48.0	11.0
49.0	9.0
50.0	1342.0
