#Duplication rate	Coverage
1.0	19000.0
2.0	4988.0
3.0	1778.0
4.0	1083.0
5.0	653.0
6.0	487.0
7.0	312.0
8.0	268.0
9.0	194.0
10.0	168.0
11.0	144.0
12.0	134.0
13.0	102.0
14.0	97.0
15.0	104.0
16.0	81.0
17.0	67.0
18.0	74.0
19.0	43.0
20.0	58.0
21.0	59.0
22.0	44.0
23.0	32.0
24.0	40.0
25.0	36.0
26.0	42.0
27.0	30.0
28.0	50.0
29.0	17.0
30.0	27.0
31.0	29.0
32.0	22.0
33.0	36.0
34.0	24.0
35.0	22.0
36.0	28.0
37.0	12.0
38.0	21.0
39.0	18.0
40.0	22.0
41.0	19.0
42.0	18.0
43.0	15.0
44.0	20.0
45.0	23.0
46.0	17.0
47.0	12.0
48.0	11.0
49.0	11.0
50.0	1668.0
