#Duplication rate	Coverage
1.0	15339.0
2.0	3550.0
3.0	1331.0
4.0	761.0
5.0	437.0
6.0	329.0
7.0	238.0
8.0	184.0
9.0	186.0
10.0	146.0
11.0	136.0
12.0	91.0
13.0	101.0
14.0	76.0
15.0	72.0
16.0	73.0
17.0	57.0
18.0	75.0
19.0	58.0
20.0	50.0
21.0	34.0
22.0	44.0
23.0	37.0
24.0	44.0
25.0	30.0
26.0	30.0
27.0	29.0
28.0	25.0
29.0	36.0
30.0	30.0
31.0	23.0
32.0	20.0
33.0	20.0
34.0	24.0
35.0	20.0
36.0	18.0
37.0	17.0
38.0	10.0
39.0	21.0
40.0	16.0
41.0	14.0
42.0	15.0
43.0	18.0
44.0	17.0
45.0	14.0
46.0	15.0
47.0	10.0
48.0	12.0
49.0	10.0
50.0	1383.0
