#Duplication rate	Coverage
1.0	15574.0
2.0	3721.0
3.0	1331.0
4.0	783.0
5.0	435.0
6.0	376.0
7.0	250.0
8.0	205.0
9.0	159.0
10.0	148.0
11.0	104.0
12.0	122.0
13.0	87.0
14.0	104.0
15.0	57.0
16.0	72.0
17.0	50.0
18.0	49.0
19.0	59.0
20.0	61.0
21.0	42.0
22.0	46.0
23.0	42.0
24.0	38.0
25.0	35.0
26.0	45.0
27.0	22.0
28.0	30.0
29.0	32.0
30.0	29.0
31.0	21.0
32.0	30.0
33.0	24.0
34.0	21.0
35.0	18.0
36.0	17.0
37.0	19.0
38.0	21.0
39.0	17.0
40.0	15.0
41.0	23.0
42.0	13.0
43.0	14.0
44.0	15.0
45.0	20.0
46.0	18.0
47.0	10.0
48.0	19.0
49.0	10.0
50.0	1468.0
