#Duplication rate	Coverage
1.0	12358.0
2.0	2781.0
3.0	1007.0
4.0	641.0
5.0	377.0
6.0	281.0
7.0	206.0
8.0	155.0
9.0	138.0
10.0	118.0
11.0	94.0
12.0	101.0
13.0	60.0
14.0	76.0
15.0	70.0
16.0	71.0
17.0	51.0
18.0	41.0
19.0	36.0
20.0	32.0
21.0	34.0
22.0	36.0
23.0	25.0
24.0	30.0
25.0	19.0
26.0	24.0
27.0	21.0
28.0	18.0
29.0	16.0
30.0	25.0
31.0	17.0
32.0	17.0
33.0	19.0
34.0	13.0
35.0	9.0
36.0	13.0
37.0	14.0
38.0	9.0
39.0	9.0
40.0	11.0
41.0	5.0
42.0	7.0
43.0	13.0
44.0	15.0
45.0	9.0
46.0	10.0
47.0	12.0
48.0	10.0
49.0	6.0
50.0	1282.0
