#Duplication rate	Coverage
1.0	10348.0
2.0	2219.0
3.0	837.0
4.0	473.0
5.0	272.0
6.0	230.0
7.0	151.0
8.0	137.0
9.0	95.0
10.0	99.0
11.0	77.0
12.0	72.0
13.0	68.0
14.0	55.0
15.0	49.0
16.0	39.0
17.0	36.0
18.0	29.0
19.0	36.0
20.0	23.0
21.0	15.0
22.0	25.0
23.0	28.0
24.0	19.0
25.0	23.0
26.0	19.0
27.0	17.0
28.0	16.0
29.0	17.0
30.0	10.0
31.0	11.0
32.0	9.0
33.0	9.0
34.0	15.0
35.0	12.0
36.0	7.0
37.0	8.0
38.0	7.0
39.0	6.0
40.0	7.0
41.0	4.0
42.0	4.0
43.0	5.0
44.0	11.0
45.0	2.0
46.0	1.0
47.0	5.0
48.0	6.0
49.0	5.0
50.0	1179.0
