#Duplication rate	Coverage
1.0	15890.0
2.0	3981.0
3.0	1397.0
4.0	777.0
5.0	483.0
6.0	389.0
7.0	261.0
8.0	238.0
9.0	189.0
10.0	128.0
11.0	120.0
12.0	123.0
13.0	88.0
14.0	96.0
15.0	76.0
16.0	50.0
17.0	65.0
18.0	68.0
19.0	39.0
20.0	41.0
21.0	42.0
22.0	42.0
23.0	29.0
24.0	38.0
25.0	23.0
26.0	28.0
27.0	37.0
28.0	28.0
29.0	24.0
30.0	26.0
31.0	19.0
32.0	22.0
33.0	26.0
34.0	19.0
35.0	14.0
36.0	17.0
37.0	30.0
38.0	25.0
39.0	20.0
40.0	18.0
41.0	12.0
42.0	14.0
43.0	13.0
44.0	8.0
45.0	11.0
46.0	12.0
47.0	11.0
48.0	9.0
49.0	8.0
50.0	1442.0
