#Duplication rate	Coverage
1.0	1430.0
2.0	271.0
3.0	90.0
4.0	60.0
5.0	26.0
6.0	28.0
7.0	31.0
8.0	19.0
9.0	15.0
10.0	10.0
11.0	15.0
12.0	15.0
13.0	12.0
14.0	17.0
15.0	8.0
16.0	9.0
17.0	12.0
18.0	14.0
19.0	17.0
20.0	13.0
21.0	16.0
22.0	17.0
23.0	10.0
24.0	18.0
25.0	14.0
26.0	11.0
27.0	9.0
28.0	23.0
29.0	14.0
30.0	19.0
31.0	30.0
32.0	17.0
33.0	16.0
34.0	19.0
35.0	16.0
36.0	23.0
37.0	23.0
38.0	16.0
39.0	17.0
40.0	16.0
41.0	18.0
42.0	25.0
43.0	10.0
44.0	11.0
45.0	13.0
46.0	9.0
47.0	14.0
48.0	13.0
49.0	7.0
50.0	450.0
