#Duplication rate	Coverage
1.0	20871.0
2.0	5777.0
3.0	2057.0
4.0	1168.0
5.0	681.0
6.0	515.0
7.0	369.0
8.0	311.0
9.0	251.0
10.0	186.0
11.0	152.0
12.0	148.0
13.0	139.0
14.0	121.0
15.0	95.0
16.0	96.0
17.0	78.0
18.0	61.0
19.0	71.0
20.0	57.0
21.0	54.0
22.0	51.0
23.0	51.0
24.0	42.0
25.0	43.0
26.0	54.0
27.0	40.0
28.0	40.0
29.0	50.0
30.0	33.0
31.0	36.0
32.0	24.0
33.0	28.0
34.0	32.0
35.0	34.0
36.0	24.0
37.0	23.0
38.0	40.0
39.0	23.0
40.0	21.0
41.0	25.0
42.0	19.0
43.0	18.0
44.0	24.0
45.0	16.0
46.0	17.0
47.0	17.0
48.0	15.0
49.0	19.0
50.0	1727.0
