#Coverage (X)	Coverage
1.0	0.01198947014206908
2.0	0.008378330734728934
3.0	0.006772607863268831
4.0	0.006559331972027849
5.0	0.006098132594061667
6.0	0.0059889552788092715
7.0	0.0057619387494298735
8.0	0.005727446943495806
9.0	0.005585460349422533
10.0	0.0055677314988571425
11.0	0.005436712488972262
12.0	0.005421102376260478
13.0	0.005333579808180389
14.0	0.005310491797160921
15.0	0.005266185249709565
16.0	0.005254750296884936
17.0	0.005206330905366485
18.0	0.005181903104229946
19.0	0.005129557816090369
20.0	0.00511650265197261
21.0	0.005089177165245928
22.0	0.005051507252531451
23.0	0.005018105973434217
24.0	0.0050074811262561525
25.0	0.004997417121458625
26.0	0.004986324905644324
27.0	0.004979314375987087
28.0	0.004969561950275647
29.0	0.004922295401399879
30.0	0.004919833926535944
31.0	0.004915004450552374
32.0	0.004914817503092195
33.0	0.004905158551110844
34.0	0.004894222124846692
35.0	0.004883098751122361
36.0	0.004882724856202003
37.0	0.004878705485864998
38.0	0.004869856639544423
39.0	0.0048502271564956345
40.0	0.00484770336581164
41.0	0.004840412414964135
42.0	0.004836174939256921
43.0	0.004831033884173053
44.0	0.00482832314604309
45.0	0.004817168614408729
46.0	0.00481701282485858
47.0	0.004816763561578341
48.0	0.004816576614118162
49.0	0.004816140403377744
50.0	0.0048124637700510675
51.0	0.0048000006062096645
