Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	240
NS.2150.TSP0005---TSP200X.BS_027_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.451659405668727e-05	0.0007845310098139925	0.008409191761443733	0.012233780434286948	0.021035237700637678	0.03807427057003533	0.05484362090480942	0.05503975365726292	0.05528491959782979	0.05602041741953041	0.056486232706607464	0.05886434233010614	0.061144385577378044	0.06207601615153215	0.06364507817116014	0.06577802185409196	0.06825419785381735	0.0698968096556154	0.07161297123958352	0.07676145599148784	0.08080669401084124	0.11338924751217863	0.11976356196691731	0.12628497598599614	0.13466965115338317	0.14131364814274544	0.14758989622125734	0.15332677923052218	0.16107402295243536	0.1804421322572183	0.18782162706828118	0.1906165187907435	0.19333786073103582	0.19848634548294014	0.8076256414153921	1.1900354755116	1.7290082792538128	2.2928654259635635	3.32847087551209	3.3494815966186713	3.3618134434291846	5.263148862307452	12.171508285382963	17.7597962180702	23.71796600529068	34.02623765895946	39.7085467298541
NS.2150.TSP0006---TSP200X.BS_028_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008065200424431172	0.009157362981906229	0.013559618213574908	0.03100061413140732	0.062253265776078114	0.09098554228811416	0.09140560481021995	0.0917920623305573	0.0927666073818427	0.09337149741367505	0.09501814250032974	0.09700083760466907	0.09864748269132378	0.09984046025410423	0.10195757536551742	0.10508284052998448	0.10688070812459727	0.10840973570506234	0.11334967096502642	0.116945406154252	0.14569448516717226	0.16189209601957155	0.16844507136442188	0.1771655693233381	0.18838963991400481	0.19675728535435216	0.2045032382619829	0.21345897123327834	0.2531800833236019	0.2657819589867756	0.2699825842078335	0.2748217044624922	0.2828028923825022	0.7973290744594426	1.096463997701418	1.4146865619478801	1.7915834592820794	2.4601885744674243	2.4754620477711904	2.505656141860155	4.275950832521913	10.274023585670491	15.43123198456858	20.89911862481612	28.934897870199002	34.01464674002079
NS.2150.TSP0006---TSP200X.BS_028_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0407502652694824e-05	0.0013778050725069921	0.014164508245407246	0.01949090102570867	0.03834330701781653	0.07147783876152128	0.10173914285402239	0.10205839037082279	0.10231042788408626	0.10346980044509826	0.10414190048046752	0.10597337307684877	0.10810729068914618	0.1099387632855274	0.11118214835096056	0.11341688096856337	0.11664296113833583	0.11892810125859132	0.12091079636293064	0.12632120164765323	0.13043781436428997	0.16160645350453962	0.17958512945066746	0.1877679473812882	0.1974965953932583	0.20972881603697896	0.21902059902595905	0.22800993699902294	0.23807463502867768	0.2810386297896579	0.2946486555058855	0.299185330744628	0.30481416854084564	0.31323222148384566	0.8665553781024766	1.1905412001522306	1.5303381755340466	1.9243736237701619	2.6238449330798397	2.6405298164578817	2.6717152580990158	4.545294921696145	10.761296111313207	16.33055223939531	22.34152931322298	30.983979655531932	36.50536545859486
NS.2150.TSP0007---TSP200X.BS_029_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045444217223358325	0.010224948875255624	0.011361054305839582	0.011361054305839582	0.014769370597591458	0.017041581458759374	0.017041581458759374	0.022722108611679163	0.022722108611679163	0.022722108611679163	0.022722108611679163	0.022722108611679163	0.022722108611679163	0.022722108611679163	0.022722108611679163	0.026130424903431038	0.03294705748693479	0.03408316291751875	0.03749147920927062	0.04203590093160645	0.04544421722335833	0.04544421722335833	0.04544421722335833	0.04771642808452624	0.05112474437627812	0.05112474437627812	0.05453306066802999	0.1613269711429221	0.18859350147693707	0.1931379231992729	0.20449897750511248	0.2090433992274483	0.3817314246762099	0.4817087025675983	0.5725971370143149	0.711201999545558	1.0395364689843218	1.0395364689843218	1.0406725744149057	2.3994546693933194	7.2108611679163825	12.626675755510112	21.337196091797317	33.03340149965917	37.718700295387414
NS.2150.TSP0007---TSP200X.BS_029_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010224948875255624	0.015905476028175415	0.017041581458759374	0.017041581458759374	0.02044989775051125	0.022722108611679163	0.022722108611679163	0.028402635764598956	0.028402635764598956	0.028402635764598956	0.028402635764598956	0.028402635764598956	0.028402635764598956	0.028402635764598956	0.028402635764598956	0.03181095205635083	0.03862758463985458	0.04430811179277437	0.0488525335151102	0.05339695523744603	0.05680527152919791	0.05680527152919791	0.05794137695978187	0.06475800954328562	0.0681663258350375	0.0681663258350375	0.07157464212678936	0.17836855260168144	0.20563508293569646	0.21017950465803228	0.22154055896387184	0.22608498068620766	0.40899795501022496	0.5078391274710293	0.597591456487162	0.7452851624630766	1.08498068620768	1.08498068620768	1.0861167916382641	2.553965007952738	7.61190638491252	13.449216087252896	22.73801408770734	35.44989775051124	40.54760281754147
NS.2150.TSP0008---TSP200X.BS_031_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020133613983710076	0.014276562642994418	0.01940148256612062	0.03221378237393612	0.04466001647295689	0.05417772490161984	0.05490985631920929	0.05545895488240139	0.055825020591196116	0.05674018486318294	0.05820444769836186	0.05857051340715659	0.058936579115951314	0.061316006223117045	0.06424453189347487	0.07028461608858791	0.07321314175894574	0.07467740459412464	0.07705683170129038	0.08382904731399286	0.10560995698727922	0.11457856685275007	0.11769012537750527	0.12318111100942622	0.12922119520453917	0.13288185229248647	0.13745767365242062	0.14331472499313627	0.16198407614166743	0.17259998169671456	0.17699277020225132	0.1843140843781459	0.1899881028644642	0.7524480644275647	1.1395625514779906	1.558890820902352	2.1057929898416767	2.957078795643818	2.9762972453555414	2.984533723803423	5.053171044202434	11.470485952228426	16.12373020957262	21.402397730392604	29.768829504896125	34.54379061041457
NS.2150.TSP0008---TSP200X.BS_031_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018303285439736432	0.0027454928159604654	0.015191726914981237	0.020316646838107442	0.033678045209115035	0.04813764070650682	0.05875354626155395	0.05948567767914341	0.0600347762423355	0.06040084195113023	0.061316006223117045	0.06278026905829596	0.0631463347670907	0.06351240047588542	0.06589182758305116	0.06900338610780635	0.07577560172050883	0.07888716024526402	0.0810835544980324	0.08346298160519813	0.09023519721790062	0.11110094261920014	0.11933742106708153	0.122082913883042	0.1272078338061682	0.13288185229248647	0.13727464079802326	0.1420334950123547	0.14752448064427565	0.1650956346664226	0.1744303102406882	0.17882309874622493	0.18651047863091424	0.19108629999084836	0.781733321131143	1.1895305207284708	1.628260272718953	2.1962112199139745	3.0716573624965675	3.0912418779170863	3.100393520636954	5.229614715841494	11.892376681614348	16.728836826210305	22.31170495103871	31.134620664409262	36.28900887709344
NS.2150.TSP0009---TSP200X.BS_033_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	6.070992977682423e-05	6.070992977682423e-05	6.070992977682423e-05	6.070992977682423e-05	6.070992977682423e-05	0.0003399756067502157	0.004152559196734777	0.006799512135004312	0.011328472896355402	0.026445245410784635	0.044306106751126326	0.04470679228765336	0.044779644203385545	0.04561744123430572	0.04637024436353834	0.04764515288885166	0.04940574085237955	0.05031638979903193	0.05178557009963106	0.05367971990866799	0.056205252987383866	0.0580265508806886	0.06055208395940449	0.06546958827132725	0.06945215966468692	0.09308046433382688	0.10042636583682266	0.10541672206447758	0.11215552426970507	0.11757085000579778	0.12405467050596264	0.13030779327297554	0.1382607940737395	0.16440248983564	0.17344826937238683	0.17676303153820142	0.1806727510158289	0.185966656892368	0.690587593197331	0.9989818944776425	1.3488410777955253	1.828461665018392	2.5786299832986983	2.6060101616280464	2.6247209619852634	4.508161539409548	10.903406252029987	16.080129822113836	21.775449754337266	30.386861885516858	35.55288836597403
NS.2150.TSP0009---TSP200X.BS_033_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	6.070992977682423e-05	6.070992977682423e-05	6.070992977682423e-05	6.070992977682423e-05	0.00012141985955364846	0.0005342473820360531	0.005803869286664396	0.008657235986175136	0.013514030368321073	0.029541451829402664	0.047960844523691135	0.04831296211639672	0.04842223998999501	0.04924789503495981	0.05001284015014781	0.05145773647883621	0.05330331834405168	0.0544325230379006	0.05603526518400877	0.05794155697900105	0.060479232043672296	0.06253122767012895	0.06519032259435387	0.07009568492032126	0.07396897844008263	0.09873862978902694	0.10630308703921923	0.11164556085957975	0.11859077682604846	0.12409109646382872	0.13119415824771719	0.13838221393329314	0.14688160410204854	0.17412822058588726	0.1837446734625362	0.18736298527723494	0.19170981624925554	0.19753796950783067	0.7393862347519422	1.0736551081031365	1.4518536866408405	1.9570331542997503	2.7361965350414676	2.764317374514093	2.7840602436775157	4.802689692728832	11.646034397032015	17.288840239998496	23.56963459300367	33.00549971253848	38.71120104275376
NS.2150.TSP0010---TSP200X.BS_034_R1 - nextera_transposase_sequence	0.0	0.0	5.312497011720431e-05	5.312497011720431e-05	0.00010624994023440862	0.00015937491035161294	0.00015937491035161294	0.00015937491035161294	0.00015937491035161294	0.00018062489839849465	0.0015512491274223658	0.00752249576859613	0.013621242338051185	0.07844433087506389	0.15259616416465765	0.20119488682787617	0.2016517615708841	0.20202363636170456	0.20269301098518136	0.20306488577600174	0.20492425973010392	0.20639050890533875	0.20738925834354216	0.20845175774588626	0.21155425600073102	0.2145717543033882	0.2159530035264355	0.21799300237893618	0.2220836250779609	0.2248142485419852	0.25344860743515835	0.2781410935456349	0.2834854655394256	0.2909017113677873	0.29828608221407876	0.3059042029288859	0.31437232316556823	0.32111919437045316	0.35314292635710387	0.36659416879078005	0.37042979163324224	0.37522166393781403	0.380714785847933	0.9439032190544392	1.2906923989855255	1.643877825318723	1.9918676295744582	2.578707299477144	2.5965360394484778	2.6094241571989114	4.341563807870358	10.007426870822385	15.241522051643846	20.078019331114128	28.812231918119544	34.234155743287396
NS.2150.TSP0010---TSP200X.BS_034_R2 - nextera_transposase_sequence	0.0	0.0	5.312497011720431e-05	5.312497011720431e-05	0.00010624994023440862	0.00015937491035161294	0.00015937491035161294	0.00015937491035161294	0.00015937491035161294	0.0002231248744922581	0.0034106230815245165	0.01520436644754387	0.021844987712194414	0.09192744829081033	0.16996802939298344	0.21954425150635853	0.22009675119557745	0.22056425093260884	0.2212017505740153	0.22160550034690604	0.22350737427710196	0.22501612342843055	0.22608924782479808	0.22721549719128284	0.23029674545808065	0.23345236868304262	0.23481236791804308	0.23690549174066092	0.24124048930222478	0.24409861269453037	0.2747092204760635	0.3008042057976342	0.3067223274686908	0.31437232316556823	0.3224685686114302	0.33035231417682326	0.3389691843298338	0.3459073054271407	0.3782072872584009	0.3916797796801239	0.3955897774807502	0.4004135247673923	0.4061828965221207	1.0053050595159039	1.3764361007546932	1.7504040153977414	2.111005687559301	2.7180753460826184	2.736754085575827	2.7503115779497374	4.559843685087928	10.52485345476993	16.121484056665217	21.395592964978956	30.742400207399886	36.6025731610526
NS.2150.TSP0011---TSP200X.BS_036_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003500930664068198	0.00571818675131139	0.01108628043621596	0.015374920499699504	0.03162507366541605	0.04807944778653659	0.048283668741940566	0.04860458738614683	0.04942147120776273	0.0500924829183758	0.05178459940600877	0.05426442529305707	0.054410297404059914	0.05575232082528606	0.05750278615732015	0.05995343762216789	0.06208317044280938	0.06368776366384063	0.06928925272634975	0.07270266012381625	0.10146864041357659	0.10925821114112835	0.11383859542661759	0.12014027062194033	0.12457478279642671	0.12976782994812788	0.13478583056662563	0.14231283149437227	0.17315019576037294	0.1819900456871452	0.18484913906280087	0.18750401148305257	0.18963374430369406	0.8949837498468343	1.4572040400739863	2.178454105716436	2.9345092570441644	4.024232275079792	4.0386152652246725	4.045792173086012	6.186932192807921	12.549494407263262	18.3675743801894	24.009790936090514	33.46883879964757	38.89154700291161
NS.2150.TSP0011---TSP200X.BS_036_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.752326660170495e-05	0.0008168838216159128	0.00813966379395856	0.01385785054526995	0.01858410694176202	0.03538857412928938	0.052455611116621836	0.05265983207202581	0.05289322744963036	0.05376846011564741	0.05446864624846105	0.05624828600269571	0.05890315842294743	0.05907820495615085	0.06053692606617926	0.06246243793141677	0.06505896150726734	0.06724704317230998	0.06893915965994293	0.07483239294445773	0.07859589340833105	0.10937490882993064	0.11728117724628465	0.12262009650898861	0.1291259926597154	0.13379390021180632	0.14012474982932963	0.145842936580641	0.15409929806340186	0.1861328136396259	0.19555615201040943	0.19841524538606511	0.20156608298372652	0.2043084786705799	0.9685032937922664	1.5824206601588255	2.3649661868446694	3.1709679489797704	4.333160231761609	4.350168919904542	4.358308583698499	6.66530519363064	13.668916987099072	20.086239592024878	26.353751538950767	36.849541669827225	42.91995122036608
NS.2150.TSP0012---TSP200X.BS_038_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005435343867029748	0.005450873420935547	0.008882904834117186	0.018014282530727167	0.038730707441063404	0.0603789055857476	0.06058078978652298	0.06084479220292157	0.06154362212868254	0.06188527231461013	0.06357799369034225	0.06497565354186419	0.06609378142308173	0.06812815298474142	0.07062841116357513	0.07334608309708998	0.07479033161032933	0.0771663533579166	0.08103321228046065	0.08552125335923662	0.10470025243289875	0.11362974592873334	0.11897191247232827	0.12446937455498122	0.1308364916563589	0.137793731806157	0.14548086098952764	0.15155291656669517	0.1864322946391203	0.1966973297708537	0.19977218144420195	0.20554917549715923	0.2093383866501743	0.6250334856006093	0.8897968501405813	1.1908217230505944	1.6306652783245474	2.2426539386442856	2.2604352778664256	2.28237853753532	3.999139662713618	10.330694085647043	15.376510152057625	20.922424442896663	29.226791275807205	34.510085280545276
NS.2150.TSP0012---TSP200X.BS_038_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.764776952899639e-05	0.0006833003718551684	0.008153015800544621	0.011678224537161058	0.02197431877670598	0.04404181487684676	0.06685472956446589	0.06722743885820506	0.06753802993632105	0.06837662584723422	0.06871827603316182	0.07045758607061134	0.07207265967681445	0.07323737621974939	0.07531833644312651	0.07763223997509058	0.08050520744766346	0.08216686971558398	0.08474477566394666	0.08884457789507769	0.09348791451291166	0.11448387139355228	0.12394136972218406	0.1297183637751414	0.13572830113668571	0.14265448217867216	0.1501863158229848	0.15849462716258747	0.16523445355770433	0.20343715616597055	0.21460290542424026	0.2178951708522697	0.22441758349270535	0.22845526750821316	0.6828344852379942	0.9747590395592092	1.3042495847785525	1.77653437816172	2.430452834027116	2.4502996039187277	2.4752555970453467	4.345557421690283	11.241999367947155	16.901201754529	23.21303364400206	32.51261193896575	38.5028112374958
NS.2150.TSP0013---TSP200X.BS_040_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005021869431394784	0.009590150656082942	0.014579620929855824	0.03591446622387818	0.07638101409363357	0.11665316701765753	0.11673416491171229	0.11712295480317511	0.11945569415195205	0.12062206382634053	0.12276040822938603	0.12497975052648633	0.12648631135590477	0.1281872671310546	0.13139478373562288	0.13435930665802692	0.1362384578000972	0.14032075166045682	0.14589340677142393	0.15067228252065445	0.17007937793617367	0.1774339867163454	0.1844322047626762	0.19110643123278792	0.198347642961283	0.20557265511096712	0.21338085209784546	0.22269560991414225	0.26013283654624975	0.2720881257087316	0.2762028187267131	0.28124088773691885	0.28755872347318967	0.6426858901668557	0.8454074194070953	1.0808196986878342	1.4400291592418597	2.0704357686700146	2.0882553053620607	2.1152438036611048	3.924347966952859	10.020136076462013	15.01023813380852	20.307289810464926	28.46913980236514	33.547626761704194
NS.2150.TSP0013---TSP200X.BS_040_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001150170095577515	0.014936011663696744	0.020427668880609103	0.04356066742264701	0.08639235379880124	0.1285598574437065	0.12868945407419408	0.12915924185971167	0.13158917868135428	0.13278794751336467	0.13515308601976347	0.13751822452616233	0.13925157945893407	0.14090393649765104	0.144224850153896	0.1475619633889519	0.14971650737080835	0.15399319617689938	0.15979264539121982	0.1649279118742913	0.1856147740158756	0.1931961768994006	0.20087477725579136	0.2078567957233112	0.21576219018305523	0.223748582536854	0.23254495383120038	0.24309087963712944	0.2825530536206059	0.2954479183541228	0.30016199578810954	0.30601004373886276	0.313202656730925	0.6972622711809493	0.9196500890976834	1.1744370646363194	1.5561963388951885	2.223327393487769	2.243512068686214	2.27427506884821	4.212894864733517	10.732593552567632	16.236222258221286	22.16181759274259	31.116345375020252	36.763243155677955
NS.2150.TSP0014---TSP200X.BS_042_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023068902197082245	0.0006920670659124673	0.002306890219708224	0.015779129102804258	0.03847892886473319	0.17823033837465743	0.27184394349041713	0.3398049293630215	0.3450646390639562	0.3499091085253435	0.35692205479325645	0.36148969742827874	0.36651871810724274	0.3738084912015207	0.37952957894639716	0.38543521790885016	0.3931402312426756	0.40001476409740616	0.4036596506445451	0.41293334932777215	0.423268217512065	0.43065026621513136	0.5346448773195782	0.5540227551651272	0.5685561635492891	0.584565981674064	0.610910667983132	0.6315804043517177	0.6458369859095144	0.662215906469443	0.7145361766524254	0.7385739727417852	0.749739321405173	0.7617351505476557	0.7741000821252918	1.5397108082420574	2.0139612996096745	2.5214771479454834	3.0515543826300395	4.0619722988622415	4.086656024213119	4.101973775271982	6.065321903461258	12.27237914202139	17.768868055106992	23.114578623432468	31.898201548384712	37.586393038728076
