#Duplication rate	Coverage
1.0	10572.0
2.0	2381.0
3.0	876.0
4.0	498.0
5.0	311.0
6.0	230.0
7.0	159.0
8.0	142.0
9.0	102.0
10.0	107.0
11.0	93.0
12.0	76.0
13.0	52.0
14.0	73.0
15.0	53.0
16.0	47.0
17.0	31.0
18.0	34.0
19.0	40.0
20.0	31.0
21.0	34.0
22.0	34.0
23.0	28.0
24.0	24.0
25.0	20.0
26.0	18.0
27.0	16.0
28.0	11.0
29.0	13.0
30.0	15.0
31.0	15.0
32.0	9.0
33.0	13.0
34.0	9.0
35.0	6.0
36.0	8.0
37.0	5.0
38.0	6.0
39.0	7.0
40.0	3.0
41.0	9.0
42.0	3.0
43.0	3.0
44.0	6.0
45.0	6.0
46.0	4.0
47.0	4.0
48.0	7.0
49.0	7.0
50.0	1233.0
