#Duplication rate	Coverage
1.0	20557.0
2.0	5310.0
3.0	2010.0
4.0	1057.0
5.0	620.0
6.0	492.0
7.0	327.0
8.0	276.0
9.0	219.0
10.0	201.0
11.0	142.0
12.0	126.0
13.0	131.0
14.0	91.0
15.0	83.0
16.0	90.0
17.0	82.0
18.0	65.0
19.0	72.0
20.0	55.0
21.0	43.0
22.0	53.0
23.0	61.0
24.0	45.0
25.0	48.0
26.0	44.0
27.0	41.0
28.0	48.0
29.0	32.0
30.0	31.0
31.0	35.0
32.0	27.0
33.0	29.0
34.0	21.0
35.0	21.0
36.0	21.0
37.0	32.0
38.0	29.0
39.0	25.0
40.0	20.0
41.0	14.0
42.0	14.0
43.0	17.0
44.0	17.0
45.0	14.0
46.0	16.0
47.0	11.0
48.0	15.0
49.0	15.0
50.0	1702.0
