#Coverage (X)	Coverage
1.0	0.01705596434914014
2.0	0.01143772587880676
3.0	0.008361474305644379
4.0	0.007981877492937883
5.0	0.006939146890118764
6.0	0.006813829777684077
7.0	0.006390892312708729
8.0	0.0062957360567708065
9.0	0.006101933859028463
10.0	0.006073299740108951
11.0	0.0059667085313463986
12.0	0.005916762402250697
13.0	0.005801197715527451
14.0	0.005772999807334145
15.0	0.005672079338125968
16.0	0.005650985433319988
17.0	0.005585273401962354
18.0	0.005548351279074382
19.0	0.005507659049129643
20.0	0.005490023672294342
21.0	0.0054542543920632625
22.0	0.0054416042807616805
23.0	0.005406707422011436
24.0	0.005393371836703409
25.0	0.005368507824840663
26.0	0.005351962974842195
27.0	0.005324170119479277
28.0	0.005314604641228016
29.0	0.005287902312701931
30.0	0.005281733046601289
31.0	0.005243066080780068
32.0	0.005238859762982884
33.0	0.005225804598865125
34.0	0.005204648378239085
35.0	0.005171153625411762
36.0	0.005159282461846715
37.0	0.005137035714383842
38.0	0.005136287924557337
39.0	0.005123918234446023
40.0	0.00511478896693518
41.0	0.00510500538331371
42.0	0.005096125379083105
43.0	0.005091327061009565
44.0	0.005087650427682888
45.0	0.005074252526554801
46.0	0.005065185574864017
47.0	0.005060636520056505
48.0	0.005056959886729828
49.0	0.005054685359326072
50.0	0.0050406019841915395
51.0	0.005031223453400457
