#Duplication rate	Coverage
1.0	14162.0
2.0	3611.0
3.0	1200.0
4.0	757.0
5.0	424.0
6.0	366.0
7.0	247.0
8.0	174.0
9.0	145.0
10.0	129.0
11.0	107.0
12.0	120.0
13.0	90.0
14.0	69.0
15.0	65.0
16.0	71.0
17.0	46.0
18.0	54.0
19.0	42.0
20.0	41.0
21.0	49.0
22.0	37.0
23.0	29.0
24.0	41.0
25.0	34.0
26.0	34.0
27.0	32.0
28.0	17.0
29.0	23.0
30.0	21.0
31.0	16.0
32.0	25.0
33.0	28.0
34.0	15.0
35.0	24.0
36.0	15.0
37.0	5.0
38.0	20.0
39.0	9.0
40.0	15.0
41.0	15.0
42.0	8.0
43.0	7.0
44.0	13.0
45.0	11.0
46.0	7.0
47.0	11.0
48.0	12.0
49.0	6.0
50.0	1390.0
