#Duplication rate	Coverage
1.0	14403.0
2.0	3379.0
3.0	1173.0
4.0	683.0
5.0	395.0
6.0	306.0
7.0	219.0
8.0	185.0
9.0	162.0
10.0	119.0
11.0	137.0
12.0	107.0
13.0	86.0
14.0	103.0
15.0	70.0
16.0	71.0
17.0	50.0
18.0	46.0
19.0	48.0
20.0	49.0
21.0	38.0
22.0	40.0
23.0	29.0
24.0	37.0
25.0	31.0
26.0	25.0
27.0	32.0
28.0	20.0
29.0	20.0
30.0	23.0
31.0	18.0
32.0	21.0
33.0	24.0
34.0	21.0
35.0	18.0
36.0	14.0
37.0	13.0
38.0	20.0
39.0	9.0
40.0	18.0
41.0	9.0
42.0	12.0
43.0	11.0
44.0	11.0
45.0	3.0
46.0	11.0
47.0	10.0
48.0	10.0
49.0	10.0
50.0	1337.0
