#Duplication rate	Coverage
1.0	19811.0
2.0	5327.0
3.0	1893.0
4.0	1050.0
5.0	656.0
6.0	496.0
7.0	316.0
8.0	294.0
9.0	194.0
10.0	170.0
11.0	150.0
12.0	135.0
13.0	101.0
14.0	112.0
15.0	97.0
16.0	61.0
17.0	70.0
18.0	70.0
19.0	62.0
20.0	73.0
21.0	50.0
22.0	56.0
23.0	49.0
24.0	40.0
25.0	43.0
26.0	48.0
27.0	31.0
28.0	36.0
29.0	35.0
30.0	34.0
31.0	32.0
32.0	29.0
33.0	31.0
34.0	26.0
35.0	28.0
36.0	27.0
37.0	24.0
38.0	15.0
39.0	14.0
40.0	23.0
41.0	19.0
42.0	19.0
43.0	18.0
44.0	21.0
45.0	17.0
46.0	12.0
47.0	15.0
48.0	25.0
49.0	16.0
50.0	1671.0
