#Duplication rate	Coverage
1.0	11361.0
2.0	2602.0
3.0	916.0
4.0	579.0
5.0	336.0
6.0	263.0
7.0	182.0
8.0	164.0
9.0	126.0
10.0	125.0
11.0	93.0
12.0	82.0
13.0	64.0
14.0	62.0
15.0	40.0
16.0	52.0
17.0	46.0
18.0	54.0
19.0	39.0
20.0	33.0
21.0	38.0
22.0	18.0
23.0	35.0
24.0	20.0
25.0	21.0
26.0	23.0
27.0	16.0
28.0	24.0
29.0	23.0
30.0	13.0
31.0	14.0
32.0	13.0
33.0	15.0
34.0	12.0
35.0	9.0
36.0	17.0
37.0	16.0
38.0	13.0
39.0	8.0
40.0	13.0
41.0	6.0
42.0	4.0
43.0	12.0
44.0	2.0
45.0	5.0
46.0	9.0
47.0	5.0
48.0	7.0
49.0	9.0
50.0	1242.0
