#Coverage (X)	Coverage
1.0	0.012194520345175874
2.0	0.00884361179885218
3.0	0.00723100302936075
4.0	0.007015234505345802
5.0	0.006331380705347556
6.0	0.006231457289246123
7.0	0.005957610421731374
8.0	0.005900809552528585
9.0	0.005728038943772162
10.0	0.005686723555641038
11.0	0.005522334424568953
12.0	0.005492453989262458
13.0	0.005356387398023799
14.0	0.00532535412006041
15.0	0.005300334318647515
16.0	0.005291173893226642
17.0	0.005244686292101619
18.0	0.005224994493232771
19.0	0.005183492157641467
20.0	0.005168754466396308
21.0	0.005147504772040179
22.0	0.005134730029098478
23.0	0.005106999489555619
24.0	0.005092853798601027
25.0	0.005084596952556808
26.0	0.005075343053405845
27.0	0.0050572714658301265
28.0	0.005040664300011599
29.0	0.0050113135491614
30.0	0.005005113125150729
31.0	0.0050032124926673305
32.0	0.00499352238277595
33.0	0.00496756784407637
34.0	0.004964639000576199
35.0	0.00495149036272835
36.0	0.004949278151144654
37.0	0.0049341977228891665
38.0	0.004932733301131975
39.0	0.0049274987723180175
40.0	0.004926501719211274
41.0	0.004905501288135383
42.0	0.004903070971181478
43.0	0.004885622541806356
44.0	0.004882506750846005
45.0	0.004871414535031704
46.0	0.00486711474350443
47.0	0.004847547576275701
48.0	0.0048406305203485545
49.0	0.004832685253404634
50.0	0.004821094511029855
51.0	0.00480906755792887
