#Duplication rate	Coverage
1.0	18136.0
2.0	4712.0
3.0	1688.0
4.0	1006.0
5.0	633.0
6.0	400.0
7.0	331.0
8.0	258.0
9.0	169.0
10.0	179.0
11.0	132.0
12.0	116.0
13.0	107.0
14.0	106.0
15.0	78.0
16.0	67.0
17.0	80.0
18.0	60.0
19.0	68.0
20.0	63.0
21.0	52.0
22.0	38.0
23.0	47.0
24.0	44.0
25.0	47.0
26.0	28.0
27.0	36.0
28.0	42.0
29.0	25.0
30.0	36.0
31.0	29.0
32.0	27.0
33.0	24.0
34.0	20.0
35.0	26.0
36.0	19.0
37.0	12.0
38.0	18.0
39.0	10.0
40.0	13.0
41.0	15.0
42.0	17.0
43.0	20.0
44.0	17.0
45.0	17.0
46.0	12.0
47.0	17.0
48.0	20.0
49.0	11.0
50.0	1522.0
