#Coverage (X)	Coverage
1.0	0.008973415650274319
2.0	0.007353858666945712
3.0	0.0061384820870102885
4.0	0.006008148551131853
5.0	0.0056135336259899304
6.0	0.005578325188139388
7.0	0.005344142339552604
8.0	0.005317034958196132
9.0	0.005170125414409199
10.0	0.005150122036440052
11.0	0.005100207065254381
12.0	0.00507593505366799
13.0	0.005031535032486545
14.0	0.005020754395758331
15.0	0.00495292362654709
16.0	0.004947034781636717
17.0	0.004916063819493388
18.0	0.0049123248703466516
19.0	0.004881883592659619
20.0	0.00488020106554643
21.0	0.004835053254524269
22.0	0.004826204408203694
23.0	0.004824397249450385
24.0	0.004821686511320422
25.0	0.004798629658210984
26.0	0.00479604355170693
27.0	0.004773609856798089
28.0	0.004769683960191173
29.0	0.004756317216973116
30.0	0.00475401153165933
31.0	0.004751518898885365
32.0	0.004749618266401967
33.0	0.00474422794803786
34.0	0.004744134474307771
35.0	0.0047397723669604375
36.0	0.004738744155943664
37.0	0.004735939944083611
38.0	0.004730580783629534
39.0	0.004722915937861671
40.0	0.004718335725144129
41.0	0.004712415722323726
42.0	0.0046953100299447215
43.0	0.004682130234186843
44.0	0.0046816940234464255
45.0	0.004679824548873057
46.0	0.004678702864126194
47.0	0.004675275494065545
48.0	0.004673406019492177
49.0	0.004672284334745314
50.0	0.004672253176835284
51.0	0.004666208542374761
