#Coverage (X)	Coverage
1.0	0.01140201891439574
2.0	0.0077902875067792365
3.0	0.006429278857339682
4.0	0.006233825290394179
5.0	0.005958389369496331
6.0	0.0058796221740209376
7.0	0.00570750588136093
8.0	0.005664507966102406
9.0	0.005539346643217868
10.0	0.005511366840394771
11.0	0.0054267731158148536
12.0	0.005395054363830809
13.0	0.005318530537849142
14.0	0.005295099789833557
15.0	0.005222252597178567
16.0	0.005218887542937978
17.0	0.005186981843507965
18.0	0.005163644569208259
19.0	0.005127252130790794
20.0	0.00512460370848089
21.0	0.005073161999717968
22.0	0.005066026838420612
23.0	0.005051663042095811
24.0	0.005043281564411473
25.0	0.004989658801989094
26.0	0.0049811526926646366
27.0	0.004965199842942525
28.0	0.0049593109980321515
29.0	0.004941270568366463
30.0	0.004939089514692796
31.0	0.0049255669819245895
32.0	0.004907900447179259
33.0	0.004906342551691978
34.0	0.004898895811294324
35.0	0.004874810747168112
36.0	0.004873969483611518
37.0	0.004861755583050353
38.0	0.004854745053393117
39.0	0.004853966105656582
40.0	0.004853405263290256
41.0	0.004846675154809077
42.0	0.0048398515726120195
43.0	0.004832249042664216
44.0	0.004829413672894134
45.0	0.004826889882210139
46.0	0.0048128065070756065
47.0	0.004811809453968863
48.0	0.004809721874025286
49.0	0.0048034279762845244
50.0	0.004802212817807572
51.0	0.004798941237297072
