#Duplication rate	Coverage
1.0	18402.0
2.0	4858.0
3.0	1591.0
4.0	1026.0
5.0	590.0
6.0	450.0
7.0	295.0
8.0	247.0
9.0	197.0
10.0	195.0
11.0	129.0
12.0	135.0
13.0	113.0
14.0	104.0
15.0	80.0
16.0	75.0
17.0	60.0
18.0	65.0
19.0	56.0
20.0	53.0
21.0	42.0
22.0	37.0
23.0	43.0
24.0	43.0
25.0	45.0
26.0	25.0
27.0	36.0
28.0	35.0
29.0	31.0
30.0	29.0
31.0	33.0
32.0	27.0
33.0	30.0
34.0	23.0
35.0	26.0
36.0	21.0
37.0	24.0
38.0	23.0
39.0	19.0
40.0	16.0
41.0	19.0
42.0	13.0
43.0	17.0
44.0	19.0
45.0	16.0
46.0	11.0
47.0	20.0
48.0	14.0
49.0	14.0
50.0	1558.0
